ENSG00000237847.2	16673002	28727
ENSG00000279132.1	16734461	9212
ENSG00000279132.1	16734461	9212
ENSG00000197965.11	167721191	75763
ENSG00000143147.14	168137667	11362
ENSG00000143178.12	168281039	39665
ENSG00000143178.12	168281039	39665
ENSG00000143178.12	168281039	39665
ENSG00000143178.12	168281039	61321
ENSG00000143178.12	168281039	61321
ENSG00000143178.12	168281039	90578
ENSG00000143178.12	168281039	110775
ENSG00000143178.12	168281039	111099
ENSG00000143185.3	168543997	115962
ENSG00000143185.3	168543997	74382
ENSG00000143185.3	168543997	62293
ENSG00000143185.3	168543997	58870
ENSG00000143185.3	168543997	55873
ENSG00000143185.3	168543997	45816
ENSG00000143185.3	168543997	30142
ENSG00000143184.4	168576472	32734
ENSG00000143184.4	168576472	32734
ENSG00000143184.4	168576472	37266
ENSG00000143184.4	168576472	60187
ENSG00000143196.4	168729264	40601
ENSG00000143196.4	168729264	40601
ENSG00000143196.4	168729264	39229
ENSG00000143196.4	168729264	39229
ENSG00000143196.4	168729264	39229
ENSG00000143196.4	168729264	38632
ENSG00000143196.4	168729264	44933
ENSG00000143196.4	168729264	150777
ENSG00000143196.4	168729264	150777
ENSG00000143196.4	168729264	163996
ENSG00000143196.4	168729264	163996
ENSG00000117479.12	169486003	25374
ENSG00000117479.12	169486003	25374
ENSG00000117501.14	170935470	5807
ENSG00000117501.14	170935470	5807
ENSG00000117501.14	170935470	5807
ENSG00000034971.14	171652683	2594
ENSG00000034971.14	171652683	22069
ENSG00000034971.14	171652683	22069
ENSG00000117560.7	172659017	87150
ENSG00000117560.7	172659017	87150
ENSG00000117560.7	172659017	167046
ENSG00000117560.7	172659017	167046
ENSG00000120337.8	173050963	117197
ENSG00000120337.8	173050963	117197
ENSG00000120337.8	173050963	71949
ENSG00000120337.8	173050963	71949
ENSG00000117592.8	173477265	47743
ENSG00000117592.8	173477265	47436
ENSG00000117592.8	173477265	45994
ENSG00000117592.8	173477265	25284
ENSG00000135870.11	174022297	518
ENSG00000074964.16	17539834	37461
ENSG00000074964.16	17539834	37461
ENSG00000235750.9	175192999	42267
ENSG00000235750.9	175192999	7702
ENSG00000235750.9	175192999	7702
ENSG00000235750.9	175192999	7702
ENSG00000074964.16	17539834	8232
ENSG00000152092.15	177164973	318106
ENSG00000198797.6	177171496	170231
ENSG00000075391.16	178094140	36178
ENSG00000075391.16	178094140	36178
ENSG00000008130.15	1780457	1658
ENSG00000008130.15	1780457	1658
ENSG00000008130.15	1780457	1658
ENSG00000116194.12	178871052	60840
ENSG00000116194.12	178871052	60840
ENSG00000116194.12	178871052	60840
ENSG00000116194.12	178871052	61957
ENSG00000116194.12	178871052	61957
ENSG00000116194.12	178871052	67580
ENSG00000116194.12	178871052	67580
ENSG00000116194.12	178871052	67580
ENSG00000116194.12	178871052	74986
ENSG00000116199.11	179025803	72853
ENSG00000116199.11	179025803	8679
ENSG00000135835.10	180913153	40736
ENSG00000135835.10	180913153	40736
ENSG00000162783.10	181088711	6238
ENSG00000162783.10	181088711	7550
ENSG00000162783.10	181088711	15874
ENSG00000162783.10	181088711	15874
ENSG00000162783.10	181088711	15874
ENSG00000162783.10	181088711	23711
ENSG00000162783.10	181088711	46165
ENSG00000162783.10	181088711	46165
ENSG00000162783.10	181088711	53626
ENSG00000162783.10	181088711	64182
ENSG00000179930.5	182061712	32396
ENSG00000179930.5	182061712	32396
ENSG00000179930.5	182061712	81539
ENSG00000179930.5	182061712	82176
ENSG00000179930.5	182061712	82176
ENSG00000179930.5	182061712	145185
ENSG00000135821.16	182392206	102283
ENSG00000135821.16	182392206	43248
ENSG00000135821.16	182392206	40384
ENSG00000143333.6	182604408	10368
ENSG00000143333.6	182604408	10368
ENSG00000143333.6	182604408	11756
ENSG00000143333.6	182604408	11756
ENSG00000058085.14	183186237	37639
ENSG00000058085.14	183186237	37639
ENSG00000058085.14	183186237	5918
ENSG00000058085.14	183186237	5381
ENSG00000116701.14	183590876	7469
ENSG00000116701.14	183590876	18395
ENSG00000198860.11	184051676	23406
ENSG00000198860.11	184051676	23406
ENSG00000116667.12	184387057	103120
ENSG00000116667.12	184387057	90453
ENSG00000116667.12	184387057	56733
ENSG00000116667.12	184387057	56733
ENSG00000116667.12	184387057	20089
ENSG00000116667.12	184387057	20089
ENSG00000116667.12	184387057	20089
ENSG00000116406.18	184754913	125086
ENSG00000116406.18	184754913	125086
ENSG00000116406.18	184754913	122108
ENSG00000116406.18	184754913	122108
ENSG00000116406.18	184754913	91458
ENSG00000116406.18	184754913	91458
ENSG00000116406.18	184754913	91458
ENSG00000073756.11	186680427	53552
ENSG00000169991.10	18956686	5502
ENSG00000169991.10	18956686	5502
ENSG00000169991.10	18956686	54084
ENSG00000169885.9	1914826	6393
ENSG00000169885.9	1914826	6393
ENSG00000169885.9	1914826	6393
ENSG00000169885.9	1914826	6393
ENSG00000150681.9	192158456	787006
ENSG00000150681.9	192158456	787006
ENSG00000090104.11	192575726	99001
ENSG00000090104.11	192575726	99001
ENSG00000090104.11	192575726	89992
ENSG00000090104.11	192575726	85959
ENSG00000090104.11	192575726	35883
ENSG00000090104.11	192575726	16951
ENSG00000090104.11	192575726	17485
ENSG00000116741.7	192809038	7982
ENSG00000116741.7	192809038	7982
ENSG00000116741.7	192809038	69101
ENSG00000116741.7	192809038	80999
ENSG00000116741.7	192809038	80999
ENSG00000116741.7	192809038	98564
ENSG00000116741.7	192809038	104744
ENSG00000116741.7	192809038	104744
ENSG00000116741.7	192809038	111450
ENSG00000116747.12	193059421	107451
ENSG00000023572.8	193106114	5559
ENSG00000134371.9	193122016	6355
ENSG00000162630.5	193186654	155192
ENSG00000162630.5	193186654	222122
ENSG00000162630.5	193186654	222122
ENSG00000162630.5	193186654	231849
ENSG00000162630.5	193186654	882754
ENSG00000077549.17	19485539	19421
ENSG00000077549.17	19485539	19421
ENSG00000077549.17	19485539	44056
ENSG00000077549.17	19485539	46977
ENSG00000173436.13	19596976	33492
ENSG00000173436.13	19596976	33492
ENSG00000162702.7	200410056	107878
ENSG00000162702.7	200410056	107878
ENSG00000162702.7	200410056	107878
ENSG00000162702.7	200410056	5922
ENSG00000118193.11	200620734	481
ENSG00000117215.14	20119566	8898
ENSG00000159173.18	201429866	18149
ENSG00000159173.18	201429866	19137
ENSG00000174307.6	201469237	18568
ENSG00000174307.6	201469237	18568
ENSG00000174307.6	201469237	12575
ENSG00000174307.6	201469237	12575
ENSG00000174307.6	201469237	8245
ENSG00000174307.6	201469237	7546
ENSG00000174307.6	201469237	7546
ENSG00000174307.6	201469237	11270
ENSG00000174307.6	201469237	11270
ENSG00000174307.6	201469237	12483
ENSG00000174307.6	201469237	12483
ENSG00000174307.6	201469237	12483
ENSG00000174307.6	201469237	12483
ENSG00000159176.13	201509456	2644
ENSG00000159176.13	201509456	3324
ENSG00000159176.13	201509456	3324
ENSG00000158786.4	20139325	12630
ENSG00000158786.4	20139325	12630
ENSG00000159176.13	201509456	21349
ENSG00000159176.13	201509456	25627
ENSG00000159176.13	201509456	26322
ENSG00000159176.13	201509456	29292
ENSG00000159176.13	201509456	29292
ENSG00000159176.13	201509456	43397
ENSG00000159176.13	201509456	53257
ENSG00000159176.13	201509456	55906
ENSG00000134369.15	201622884	38426
ENSG00000134369.15	201622884	29560
ENSG00000134369.15	201622884	19960
ENSG00000187980.6	20177424	1026
ENSG00000187980.6	20177424	1026
ENSG00000162543.5	20186084	2338
ENSG00000162543.5	20186084	2338
ENSG00000198892.6	201888679	7068
ENSG00000198892.6	201888679	7068
ENSG00000163431.12	201946588	571
ENSG00000163431.12	201946588	571
ENSG00000117139.16	202809470	1046
ENSG00000117139.16	202809470	1046
ENSG00000183155.4	202889135	27630
ENSG00000183155.4	202889135	27630
ENSG00000183155.4	202889135	27630
ENSG00000133063.15	203273641	1345
ENSG00000133063.15	203273641	4646
ENSG00000159388.5	203305490	15074
ENSG00000159388.5	203305490	15074
ENSG00000159388.5	203305490	21630
ENSG00000159388.5	203305490	21630
ENSG00000159388.5	203305490	21630
ENSG00000122176.10	203351489	17417
ENSG00000122176.10	203351489	22544
ENSG00000122176.10	203351489	28454
ENSG00000122176.10	203351489	28454
ENSG00000122176.10	203351489	51126
ENSG00000122176.10	203351489	54204
ENSG00000122176.10	203351489	55114
ENSG00000122176.10	203351489	56917
ENSG00000122176.10	203351489	56917
ENSG00000188783.5	203475827	35010
ENSG00000188783.5	203475827	28206
ENSG00000188783.5	203475827	27208
ENSG00000188783.5	203475827	23804
ENSG00000188783.5	203475827	12362
ENSG00000188783.5	203475827	12362
ENSG00000188783.5	203475827	12362
ENSG00000188783.5	203475827	10846
ENSG00000188783.5	203475827	9895
ENSG00000188770.9	203494142	18706
ENSG00000188770.9	203494142	18706
ENSG00000188770.9	203494142	19871
ENSG00000188770.9	203494142	39868
ENSG00000188770.9	203494142	40226
ENSG00000188770.9	203494142	40226
ENSG00000188770.9	203494142	50231
ENSG00000188770.9	203494142	50231
ENSG00000188770.9	203494142	50231
ENSG00000188770.9	203494142	61888
ENSG00000188770.9	203494142	61888
ENSG00000188770.9	203494142	63341
ENSG00000188770.9	203494142	64229
ENSG00000058668.14	203626560	34681
ENSG00000058668.14	203626560	34681
ENSG00000058668.14	203626560	29022
ENSG00000058668.14	203626560	29022
ENSG00000058668.14	203626560	29022
ENSG00000058668.14	203626560	25430
ENSG00000058668.14	203626560	17197
ENSG00000122188.12	203765175	21055
ENSG00000182004.12	203861602	9551
ENSG00000143842.14	204073114	31920
ENSG00000143842.14	204073114	31210
ENSG00000143845.14	204152003	23072
ENSG00000143845.14	204152003	23072
ENSG00000143845.14	204152003	22336
ENSG00000158615.8	204411791	5351
ENSG00000158615.8	204411791	5351
ENSG00000170382.11	204685733	17457
ENSG00000170382.11	204685733	17457
ENSG00000162545.5	20486220	8406
ENSG00000163531.15	204828650	14408
ENSG00000163531.15	204828650	14408
ENSG00000163531.15	204828650	9586
ENSG00000163531.15	204828650	7184
ENSG00000163531.15	204828650	7184
ENSG00000163531.15	204828650	7184
ENSG00000163545.8	205321791	37122
ENSG00000163545.8	205321791	37122
ENSG00000163545.8	205321791	27385
ENSG00000163545.8	205321791	20385
ENSG00000174514.12	205568884	25557
ENSG00000174514.12	205568884	25557
ENSG00000174514.12	205568884	25557
ENSG00000117280.12	205775460	8149
ENSG00000117280.12	205775460	8149
ENSG00000143479.15	206635535	1189
ENSG00000117335.18	207752056	53788
ENSG00000117335.18	207752056	59882
ENSG00000117335.18	207752056	64659
ENSG00000117335.18	207752056	71691
ENSG00000117335.18	207752056	73662
ENSG00000117335.18	207752056	76562
ENSG00000117335.18	207752056	79491
ENSG00000174059.16	207911402	72906
ENSG00000174059.16	207911402	44828
ENSG00000174059.16	207911402	44828
ENSG00000174059.16	207911402	44041
ENSG00000174059.16	207911402	43152
ENSG00000174059.16	207911402	42682
ENSG00000174059.16	207911402	42682
ENSG00000174059.16	207911402	13787
ENSG00000174059.16	207911402	13787
ENSG00000174059.16	207911402	47709
ENSG00000174059.16	207911402	51422
ENSG00000174059.16	207911402	51422
ENSG00000174059.16	207911402	51422
ENSG00000076356.6	208244320	757
ENSG00000076356.6	208244320	757
ENSG00000008118.9	209583716	317178
ENSG00000008118.9	209583716	317178
ENSG00000008118.9	209583716	317178
ENSG00000008118.9	209583716	317178
ENSG00000008118.9	209583716	234027
ENSG00000008118.9	209583716	234027
ENSG00000009790.14	209756031	13523
ENSG00000009790.14	209756031	13523
ENSG00000082497.11	210232798	9659
ENSG00000082497.11	210232798	636
ENSG00000082497.11	210232798	18314
ENSG00000082497.11	210232798	18314
ENSG00000082497.11	210232798	25277
ENSG00000082497.11	210232798	29324
ENSG00000082497.11	210232798	29324
ENSG00000082497.11	210232798	29324
ENSG00000054392.12	210328251	35912
ENSG00000054392.12	210328251	35246
ENSG00000054392.12	210328251	35246
ENSG00000054392.12	210328251	33182
ENSG00000054392.12	210328251	17055
ENSG00000054392.12	210328251	16228
ENSG00000054392.12	210328251	16228
ENSG00000170385.9	211578742	34624
ENSG00000117650.12	211675630	42614
ENSG00000066027.11	212285536	50947
ENSG00000117691.9	212432886	37103
ENSG00000117691.9	212432886	55726
ENSG00000117691.9	212432886	55726
ENSG00000162771.7	212624473	12109
ENSG00000162771.7	212624473	14262
ENSG00000123685.8	212699985	382
ENSG00000123685.8	212699985	382
ENSG00000123685.8	212699985	382
ENSG00000143499.13	214281101	56528
ENSG00000143499.13	214281101	56528
ENSG00000143499.13	214281101	57186
ENSG00000136636.12	215567391	27774
ENSG00000136636.12	215567391	27774
ENSG00000136636.12	215567391	27774
ENSG00000136636.12	215567391	22736
ENSG00000076864.19	21669363	3894
ENSG00000067533.5	218285286	121146
ENSG00000067533.5	218285286	121146
ENSG00000067533.5	218285286	121146
ENSG00000067533.5	218285286	121146
ENSG00000067533.5	218285286	119907
ENSG00000092969.11	218346234	113767
ENSG00000092969.11	218346234	113767
ENSG00000092969.11	218346234	113767
ENSG00000092969.11	218346234	133604
ENSG00000092969.11	218346234	133604
ENSG00000092969.11	218346234	152798
ENSG00000092969.11	218346234	319038
ENSG00000142798.17	21937297	5687
ENSG00000142798.17	21937297	7047
ENSG00000142798.17	21937297	19487
ENSG00000142789.19	22001655	23257
ENSG00000142789.19	22001655	23257
ENSG00000142789.19	22001655	23257
ENSG00000142789.19	22001655	23257
ENSG00000070831.15	22052626	21200
ENSG00000136630.12	220879399	35970
ENSG00000136630.12	220879399	8048
ENSG00000136630.12	220879399	14608
ENSG00000136630.12	220879399	14608
ENSG00000136630.12	220879399	112555
ENSG00000136630.12	220879399	112555
ENSG00000136630.12	220879399	150577
ENSG00000136630.12	220879399	150577
ENSG00000136630.12	220879399	153417
ENSG00000162552.14	22143969	35708
ENSG00000162552.14	22143969	35708
ENSG00000162552.14	22143969	35708
ENSG00000136630.12	220879399	324075
ENSG00000136630.12	220879399	324075
ENSG00000136630.12	220879399	324075
ENSG00000136630.12	220879399	348501
ENSG00000136630.12	220879399	351176
ENSG00000143507.17	221742176	406926
ENSG00000143507.17	221742176	406926
ENSG00000143507.17	221742176	406926
ENSG00000162585.16	2212720	1229
ENSG00000162585.16	2212720	1229
ENSG00000143507.17	221742176	301849
ENSG00000143507.17	221742176	301849
ENSG00000143507.17	221742176	301849
ENSG00000143507.17	221742176	293809
ENSG00000143507.17	221742176	293809
ENSG00000143507.17	221742176	284059
ENSG00000143507.17	221742176	284059
ENSG00000143507.17	221742176	129713
ENSG00000143507.17	221742176	103655
ENSG00000143507.17	221742176	103655
ENSG00000143507.17	221742176	301323
ENSG00000143507.17	221742176	301323
ENSG00000143507.17	221742176	301323
ENSG00000143512.12	222548103	93371
ENSG00000143512.12	222548103	93371
ENSG00000143512.12	222548103	82889
ENSG00000197520.10	222737206	20299
ENSG00000197520.10	222737206	20299
ENSG00000154309.8	222872270	42287
ENSG00000187554.11	223143282	111750
ENSG00000187554.11	223143282	111750
ENSG00000187554.11	223143282	91349
ENSG00000187554.11	223143282	68777
ENSG00000187554.11	223143282	62049
ENSG00000187554.11	223143282	62049
ENSG00000187554.11	223143282	58925
ENSG00000187554.11	223143282	53161
ENSG00000178395.6	223393416	35852
ENSG00000178395.6	223393416	36783
ENSG00000143753.12	224175755	29712
